protein_id	protein_name	species_code	species_name	current_family	CPG_score	CPG_evalue	CPH_score	CPH_evalue	delta_CPG_minus_CPH	higher_score_prediction
Dgr_CPLCG1	CPLCG1	Dgr	Drosophila grimshawi	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dgr_CPLCG2	CPLCG2	Dgr	Drosophila grimshawi	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dgr_CPLCG3	CPLCG3	Dgr	Drosophila grimshawi	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_10	CPR_Uncharacterized_10	Dgr	Drosophila grimshawi	CPR	0.0	None	15.1	0.0032	-15.1	CPH
Dgr_CPR_Uncharacterized_100	CPR_Uncharacterized_100	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_102	CPR_Uncharacterized_102	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_103	CPR_Uncharacterized_103	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_104	CPR_Uncharacterized_104	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_105	CPR_Uncharacterized_105	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_106	CPR_Uncharacterized_106	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_108	CPR_Uncharacterized_108	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_109	CPR_Uncharacterized_109	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_11	CPR_Uncharacterized_11	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_110	CPR_Uncharacterized_110	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_113	CPR_Uncharacterized_113	Dgr	Drosophila grimshawi	CPR	0.0	None	24.5	4.2e-06	-24.5	CPH
Dgr_CPR_Uncharacterized_115	CPR_Uncharacterized_115	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_116	CPR_Uncharacterized_116	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_119	CPR_Uncharacterized_119	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_12	CPR_Uncharacterized_12	Dgr	Drosophila grimshawi	CPR	0.0	None	3.9	8.9	-3.9	CPH
Dgr_CPR_Uncharacterized_120	CPR_Uncharacterized_120	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_121	CPR_Uncharacterized_121	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_122	CPR_Uncharacterized_122	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_127	CPR_Uncharacterized_127	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_13	CPR_Uncharacterized_13	Dgr	Drosophila grimshawi	CPR	0.0	None	7.5	0.69	-7.5	CPH
Dgr_CPR_Uncharacterized_133	CPR_Uncharacterized_133	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_14	CPR_Uncharacterized_14	Dgr	Drosophila grimshawi	CPR	0.0	None	8.6	0.32	-8.6	CPH
Dgr_CPR_Uncharacterized_15	CPR_Uncharacterized_15	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_19	CPR_Uncharacterized_19	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_2	CPR_Uncharacterized_2	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_20	CPR_Uncharacterized_20	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_22	CPR_Uncharacterized_22	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_23	CPR_Uncharacterized_23	Dgr	Drosophila grimshawi	CPR	0.0	None	15.0	0.0035	-15.0	CPH
Dgr_CPR_Uncharacterized_25	CPR_Uncharacterized_25	Dgr	Drosophila grimshawi	CPR	0.0	None	18.7	0.00026	-18.7	CPH
Dgr_CPR_Uncharacterized_26	CPR_Uncharacterized_26	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_27	CPR_Uncharacterized_27	Dgr	Drosophila grimshawi	CPR	0.0	None	16.5	0.0013	-16.5	CPH
Dgr_CPR_Uncharacterized_28	CPR_Uncharacterized_28	Dgr	Drosophila grimshawi	CPR	0.0	None	15.9	0.0019	-15.9	CPH
Dgr_CPR_Uncharacterized_29	CPR_Uncharacterized_29	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_30	CPR_Uncharacterized_30	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_31	CPR_Uncharacterized_31	Dgr	Drosophila grimshawi	CPR	15.4	0.0024	21.9	2.7e-05	-6.5	CPH
Dgr_CPR_Uncharacterized_32	CPR_Uncharacterized_32	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_33	CPR_Uncharacterized_33	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_34	CPR_Uncharacterized_34	Dgr	Drosophila grimshawi	CPR	15.5	0.0021	19.4	0.00016	-3.9	CPH
Dgr_CPR_Uncharacterized_35	CPR_Uncharacterized_35	Dgr	Drosophila grimshawi	CPR	15.5	0.0021	19.4	0.00016	-3.9	CPH
Dgr_CPR_Uncharacterized_36	CPR_Uncharacterized_36	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_37	CPR_Uncharacterized_37	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_38	CPR_Uncharacterized_38	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_39	CPR_Uncharacterized_39	Dgr	Drosophila grimshawi	CPR	0.0	None	6.6	1.3	-6.6	CPH
Dgr_CPR_Uncharacterized_4	CPR_Uncharacterized_4	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_40	CPR_Uncharacterized_40	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_41	CPR_Uncharacterized_41	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_43	CPR_Uncharacterized_43	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_44	CPR_Uncharacterized_44	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_45	CPR_Uncharacterized_45	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_46	CPR_Uncharacterized_46	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_47	CPR_Uncharacterized_47	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_48	CPR_Uncharacterized_48	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_49	CPR_Uncharacterized_49	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_5	CPR_Uncharacterized_5	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_50	CPR_Uncharacterized_50	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_51	CPR_Uncharacterized_51	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_52	CPR_Uncharacterized_52	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_53	CPR_Uncharacterized_53	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_54	CPR_Uncharacterized_54	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_56	CPR_Uncharacterized_56	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_59	CPR_Uncharacterized_59	Dgr	Drosophila grimshawi	CPR	0.0	None	9.4	0.19	-9.4	CPH
Dgr_CPR_Uncharacterized_6	CPR_Uncharacterized_6	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_60	CPR_Uncharacterized_60	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_61	CPR_Uncharacterized_61	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_62	CPR_Uncharacterized_62	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_64	CPR_Uncharacterized_64	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_65	CPR_Uncharacterized_65	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_66	CPR_Uncharacterized_66	Dgr	Drosophila grimshawi	CPR	20.8	5.2e-05	0.0	None	20.8	CPG
Dgr_CPR_Uncharacterized_67	CPR_Uncharacterized_67	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_7	CPR_Uncharacterized_7	Dgr	Drosophila grimshawi	CPR	0.0	None	7.4	0.79	-7.4	CPH
Dgr_CPR_Uncharacterized_70	CPR_Uncharacterized_70	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_72	CPR_Uncharacterized_72	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_73	CPR_Uncharacterized_73	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_74	CPR_Uncharacterized_74	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_75	CPR_Uncharacterized_75	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_76	CPR_Uncharacterized_76	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_77	CPR_Uncharacterized_77	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_79	CPR_Uncharacterized_79	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_8	CPR_Uncharacterized_8	Dgr	Drosophila grimshawi	CPR	0.0	None	9.8	0.14	-9.8	CPH
Dgr_CPR_Uncharacterized_80	CPR_Uncharacterized_80	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_82	CPR_Uncharacterized_82	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_83	CPR_Uncharacterized_83	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_84	CPR_Uncharacterized_84	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_85	CPR_Uncharacterized_85	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_86	CPR_Uncharacterized_86	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_87	CPR_Uncharacterized_87	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_89	CPR_Uncharacterized_89	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_9	CPR_Uncharacterized_9	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_90	CPR_Uncharacterized_90	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_91	CPR_Uncharacterized_91	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_93	CPR_Uncharacterized_93	Dgr	Drosophila grimshawi	CPR	0.0	None	14.8	0.0043	-14.8	CPH
Dgr_CPR_Uncharacterized_94	CPR_Uncharacterized_94	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_95	CPR_Uncharacterized_95	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_96	CPR_Uncharacterized_96	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_97	CPR_Uncharacterized_97	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_98	CPR_Uncharacterized_98	Dgr	Drosophila grimshawi	CPR	23.4	7.9e-06	0.0	None	23.4	CPG
Dgr_CPR_Uncharacterized_A	CPR_Uncharacterized_A	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_B	CPR_Uncharacterized_B	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle1	Tweedle1	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle10	Tweedle10	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle11	Tweedle11	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle12	Tweedle12	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle13	Tweedle13	Dgr	Drosophila grimshawi	Tweedle	31.4	2.8e-08	0.0	None	31.4	CPG
Dgr_Tweedle14	Tweedle14	Dgr	Drosophila grimshawi	Tweedle	0.0	None	20.4	8e-05	-20.4	CPH
Dgr_Tweedle15	Tweedle15	Dgr	Drosophila grimshawi	Tweedle	9.0	0.21	0.0	None	9.0	CPG
Dgr_Tweedle16	Tweedle16	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle17	Tweedle17	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle18	Tweedle18	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle19	Tweedle19	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle2	Tweedle2	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle20	Tweedle20	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle21	Tweedle21	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle22	Tweedle22	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle23	Tweedle23	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle24	Tweedle24	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle25	Tweedle25	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle26	Tweedle26	Dgr	Drosophila grimshawi	Tweedle	6.6	1.2	20.0	0.0001	-13.4	CPH
Dgr_Tweedle27	Tweedle27	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle3	Tweedle3	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle4	Tweedle4	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle5	Tweedle5	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle6	Tweedle6	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle7	Tweedle7	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle8	Tweedle8	Dgr	Drosophila grimshawi	Tweedle	23.7	6.4e-06	0.0	None	23.7	CPG
Dgr_Tweedle9	Tweedle9	Dgr	Drosophila grimshawi	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0A7CK57	A0A0A7CK57	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N7ZEQ8	A0A0N7ZEQ8	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N7ZV12	A0A0N7ZV12	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N7ZXU0	A0A0N7ZXU0	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8A0T1	A0A0N8A0T1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8A5S5	A0A0N8A5S5	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8AFU1	A0A0N8AFU1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8AIP1	A0A0N8AIP1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8AIV3	A0A0N8AIV3	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8B736	A0A0N8B736	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BB85	A0A0N8BB85	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BCV5_Obst-A	A0A0N8BCV5_Obst-A	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BD27	A0A0N8BD27	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BLW1	A0A0N8BLW1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8C5H6	A0A0N8C5H6	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8C962	A0A0N8C962	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8CFK0	A0A0N8CFK0	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8CZ78	A0A0N8CZ78	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8D4S4	A0A0N8D4S4	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8D726	A0A0N8D726	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8DDM6	A0A0N8DDM6	Dma	Daphnia magna	NULL	16.8	0.00083	0.0	None	16.8	CPG
Dma_A0A0N8DN86	A0A0N8DN86	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8E2J7	A0A0N8E2J7	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8EDG8	A0A0N8EDG8	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4WQY2	A0A0P4WQY2	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4WUQ4	A0A0P4WUQ4	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4X051	A0A0P4X051	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4XDN4	A0A0P4XDN4	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4Y9X6	A0A0P4Y9X6	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4YEF1	A0A0P4YEF1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4YRK4	A0A0P4YRK4	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4ZIY8	A0A0P4ZIY8	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5AHU6	A0A0P5AHU6	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5AHY8	A0A0P5AHY8	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5AUA9	A0A0P5AUA9	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5BBW0	A0A0P5BBW0	Dma	Daphnia magna	NULL	9.0	0.21	0.0	None	9.0	CPG
Dma_A0A0P5BF08	A0A0P5BF08	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5BKY0	A0A0P5BKY0	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5CQN1	A0A0P5CQN1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5CTZ7	A0A0P5CTZ7	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5DQE9	A0A0P5DQE9	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5DRY5	A0A0P5DRY5	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5E3A2	A0A0P5E3A2	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5EA36	A0A0P5EA36	Dma	Daphnia magna	NULL	14.3	0.0051	0.0	None	14.3	CPG
Dma_A0A0P5EJV0	A0A0P5EJV0	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5EZ95	A0A0P5EZ95	Dma	Daphnia magna	NULL	0.0	None	11.7	0.036	-11.7	CPH
Dma_A0A0P5FUH3	A0A0P5FUH3	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5FYS6	A0A0P5FYS6	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5G9T5	A0A0P5G9T5	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GAQ1	A0A0P5GAQ1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GEN8	A0A0P5GEN8	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GHN5	A0A0P5GHN5	Dma	Daphnia magna	NULL	0.0	None	7.0	1.0	-7.0	CPH
Dma_A0A0P5GQN5	A0A0P5GQN5	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GXK9	A0A0P5GXK9	Dma	Daphnia magna	NULL	0.0	None	14.7	0.0044	-14.7	CPH
Dma_A0A0P5GYD2	A0A0P5GYD2	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5HJP0 | CPR78Cc	A0A0P5HJP0 | CPR78Cc	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5HSS6	A0A0P5HSS6	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5J5X1	A0A0P5J5X1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5J823	A0A0P5J823	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5J9L4	A0A0P5J9L4	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5JSZ5	A0A0P5JSZ5	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5KHH2	A0A0P5KHH2	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5KJ62	A0A0P5KJ62	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5KRG6	A0A0P5KRG6	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5L1Q6	A0A0P5L1Q6	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5LSH1	A0A0P5LSH1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5M4M9	A0A0P5M4M9	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5M683	A0A0P5M683	Dma	Daphnia magna	NULL	0.0	None	10.8	0.067	-10.8	CPH
Dma_A0A0P5M6B2	A0A0P5M6B2	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5MKK7	A0A0P5MKK7	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5MQ50	A0A0P5MQ50	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5PEI8 | Pro-resilin	A0A0P5PEI8 | Pro-resilin	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5Q3J5	A0A0P5Q3J5	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit
