protein_id	current_family	RR1_score	RR1_evalue	RR2_score	RR2_evalue	score_delta_RR1_minus_RR2	higher_score_prediction
Dmo_CPR_Uncharacterized_7	CPR	73.6	2.2e-21	22.8	1.1e-05	50.8	RR-1
Dmo_CPR_Uncharacterized_71	CPR	27.3	3.8e-07	110.9	8.6e-33	-83.6	RR-2
Dmo_CPR_Uncharacterized_72	CPR	43.0	5.4e-12	122.0	3.4e-36	-79.0	RR-2
Dmo_CPR_Uncharacterized_73	CPR	47.6	2.1e-13	122.0	3.2e-36	-74.4	RR-2
Dmo_CPR_Uncharacterized_74	CPR	39.1	8.7e-11	140.1	8.7e-42	-101.0	RR-2
Dmo_CPR_Uncharacterized_76	CPR	36.4	6e-10	25.3	1.8e-06	11.1	RR-1
Dmo_CPR_Uncharacterized_77	CPR	49.8	4.3e-14	40.4	4.4e-11	9.4	RR-1
Dmo_CPR_Uncharacterized_78	CPR	49.9	4.1e-14	39.8	6.4e-11	10.1	RR-1
Dmo_CPR_Uncharacterized_79	CPR	133.3	9e-40	32.2	1.4e-08	101.1	RR-1
Dmo_CPR_Uncharacterized_8	CPR	87.7	9.5e-26	32.0	1.6e-08	55.7	RR-1
Dmo_CPR_Uncharacterized_80	CPR	140.9	4.4e-42	38.8	1.3e-10	102.1	RR-1
Dmo_CPR_Uncharacterized_81	CPR	96.6	1.7e-28	0.0	None	96.6	RR-1
Dmo_CPR_Uncharacterized_82	CPR	42.0	1.1e-11	28.8	1.6e-07	13.2	RR-1
Dmo_CPR_Uncharacterized_83	CPR	128.7	2.3e-38	35.8	1.1e-09	92.9	RR-1
Dmo_CPR_Uncharacterized_84	CPR	124.5	4.6e-37	35.6	1.3e-09	88.9	RR-1
Dmo_CPR_Uncharacterized_85	CPR	122.1	2.5e-36	17.6	0.00046	104.5	RR-1
Dmo_CPR_Uncharacterized_86	CPR	125.3	2.7e-37	30.9	3.6e-08	94.4	RR-1
Dmo_CPR_Uncharacterized_87	CPR	142.1	1.8e-42	40.5	3.9e-11	101.6	RR-1
Dmo_CPR_Uncharacterized_88	CPR	118.1	4.3e-35	26.2	1e-06	91.9	RR-1
Dmo_CPR_Uncharacterized_89	CPR	121.1	5.1e-36	31.1	3.1e-08	90.0	RR-1
Dmo_CPR_Uncharacterized_90	CPR	118.0	4.8e-35	36.9	5.2e-10	81.1	RR-1
Dmo_CPR_Uncharacterized_91	CPR	79.5	3.3e-23	18.0	0.00034	61.5	RR-1
Dmo_CPR_Uncharacterized_92	CPR	140.1	7.7e-42	37.3	3.8e-10	102.8	RR-1
Dmo_CPR_Uncharacterized_93	CPR	102.1	3.7e-30	23.6	6.1e-06	78.5	RR-1
Dmo_CPR_Uncharacterized_95	CPR	49.8	4.4e-14	142.7	1.4e-42	-92.9	RR-2
Dmo_CPR_Uncharacterized_96	CPR	37.0	3.9e-10	137.3	6.2e-41	-100.3	RR-2
Dmo_CPR_Uncharacterized_97	CPR	39.8	5.4e-11	92.6	3.7e-27	-52.8	RR-2
Dmo_CPR_Uncharacterized_98	CPR	45.9	6.9e-13	145.3	2.1e-43	-99.4	RR-2
Dmo_CPR_Uncharacterized_99	CPR	91.1	8.8e-27	34.3	3.1e-09	56.8	RR-1
Dmo_CPR_Uncharacterized_A	CPR	24.8	2.2e-06	27.8	3.2e-07	-3.0	RR-2
Dmo_CPR_Uncharacterized_B	CPR	40.0	4.6e-11	99.8	2.3e-29	-59.8	RR-2
Dmo_CPR_Uncharacterized_D	CPR	87.7	1e-25	34.5	2.9e-09	53.2	RR-1
Dmo_Tweedle1	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle10	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle11	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle12	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle13	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle14	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle15	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle16	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle17	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle18	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle19	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle2	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle20	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle21	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle22	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle23	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle24	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle25	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle26	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle3	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle4	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle5	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle6	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle7	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle8	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle9	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_CPF1	CPF	0.0	None	0.0	None	0.0	no_hit
Dps_CPF2	CPF	0.0	None	0.0	None	0.0	no_hit
Dps_CPF3	CPF	0.0	None	0.0	None	0.0	no_hit
Dps_CPLCG1	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dps_CPLCG2	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dps_CPLCG3	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_100	CPR	128.0	3.9e-38	25.0	2.3e-06	103.0	RR-1
Dps_CPR_Uncharacterized_101	CPR	145.0	2.4e-43	33.6	5.4e-09	111.4	RR-1
Dps_CPR_Uncharacterized_102	CPR	41.5	1.6e-11	105.7	3.4e-31	-64.2	RR-2
Dps_CPR_Uncharacterized_104	CPR	51.3	1.6e-14	146.4	1e-43	-95.1	RR-2
Dps_CPR_Uncharacterized_105	CPR	31.5	1.9e-08	135.1	3e-40	-103.6	RR-2
Dps_CPR_Uncharacterized_106	CPR	122.9	1.5e-36	41.7	1.7e-11	81.2	RR-1
Dps_CPR_Uncharacterized_11	CPR	104.6	6.1e-31	15.8	0.0016	88.8	RR-1
Dps_CPR_Uncharacterized_12	CPR	104.6	6.1e-31	15.8	0.0016	88.8	RR-1
Dps_CPR_Uncharacterized_13	CPR	101.9	4.1e-30	18.8	0.00018	83.1	RR-1
Dps_CPR_Uncharacterized_14	CPR	109.4	2.1e-32	22.9	1e-05	86.5	RR-1
Dps_CPR_Uncharacterized_15	CPR	68.9	6e-20	23.8	5.5e-06	45.1	RR-1
Dps_CPR_Uncharacterized_16	CPR	114.1	7.2e-34	33.9	4.4e-09	80.2	RR-1
Dps_CPR_Uncharacterized_17	CPR	46.4	5.1e-13	129.5	1.6e-38	-83.1	RR-2
Dps_CPR_Uncharacterized_18	CPR	33.0	6.7e-09	122.1	3.1e-36	-89.1	RR-2
Dps_CPR_Uncharacterized_19	CPR	43.7	3.4e-12	123.6	1e-36	-79.9	RR-2
Dps_CPR_Uncharacterized_2	CPR	21.2	2.8e-05	82.5	4.6e-24	-61.3	RR-2
Dps_CPR_Uncharacterized_20	CPR	38.3	1.5e-10	142.9	1.2e-42	-104.6	RR-2
Dps_CPR_Uncharacterized_22	CPR	34.2	2.8e-09	123.8	9.3e-37	-89.6	RR-2
Dps_CPR_Uncharacterized_24	CPR	11.9	0.02	89.1	4.4e-26	-77.2	RR-2
Dps_CPR_Uncharacterized_25	CPR	34.7	1.9e-09	125.7	2.3e-37	-91.0	RR-2
Dps_CPR_Uncharacterized_26	CPR	41.5	1.5e-11	108.2	5.8e-32	-66.7	RR-2
Dps_CPR_Uncharacterized_27	CPR	48.7	9.7e-14	112.0	3.9e-33	-63.3	RR-2
Dps_CPR_Uncharacterized_28	CPR	26.3	7.4e-07	94.3	1.1e-27	-68.0	RR-2
Dps_CPR_Uncharacterized_29	CPR	23.3	6.2e-06	68.5	9.3e-20	-45.2	RR-2
Dps_CPR_Uncharacterized_3	CPR	144.6	3.1e-43	24.1	4.4e-06	120.5	RR-1
Dps_CPR_Uncharacterized_30	CPR	41.0	2.4e-11	37.2	4e-10	3.8	RR-1
Dps_CPR_Uncharacterized_31	CPR	41.3	1.9e-11	0.0	None	41.3	RR-1
Dps_CPR_Uncharacterized_32	CPR	70.7	1.7e-20	30.7	4.1e-08	40.0	RR-1
Dps_CPR_Uncharacterized_33	CPR	43.1	5e-12	122.7	1.9e-36	-79.6	RR-2
Dps_CPR_Uncharacterized_34	CPR	51.2	1.6e-14	123.6	1.1e-36	-72.4	RR-2
Dps_CPR_Uncharacterized_35	CPR	45.4	9.8e-13	117.0	1.1e-34	-71.6	RR-2
Dps_CPR_Uncharacterized_36	CPR	46.7	3.9e-13	120.0	1.3e-35	-73.3	RR-2
Dps_CPR_Uncharacterized_37	CPR	54.7	1.4e-15	129.9	1.2e-38	-75.2	RR-2
Dps_CPR_Uncharacterized_38	CPR	44.5	1.9e-12	128.0	4.6e-38	-83.5	RR-2
Dps_CPR_Uncharacterized_39	CPR	51.0	1.9e-14	130.3	8.9e-39	-79.3	RR-2
Dps_CPR_Uncharacterized_4	CPR	117.9	5.1e-35	19.9	8.7e-05	98.0	RR-1
Dps_CPR_Uncharacterized_40	CPR	28.7	1.3e-07	122.8	1.9e-36	-94.1	RR-2
Dps_CPR_Uncharacterized_42	CPR	37.6	2.5e-10	140.7	5.6e-42	-103.1	RR-2
Dps_CPR_Uncharacterized_43	CPR	0.0	None	75.0	9.5e-22	-75.0	RR-2
Dps_CPR_Uncharacterized_44	CPR	112.8	1.9e-33	35.9	1e-09	76.9	RR-1
Dps_CPR_Uncharacterized_45	CPR	123.7	8.4e-37	26.8	6.5e-07	96.9	RR-1
Dps_CPR_Uncharacterized_46	CPR	140.7	4.9e-42	24.0	4.6e-06	116.7	RR-1
Dps_CPR_Uncharacterized_47	CPR	94.8	6.5e-28	26.5	8.3e-07	68.3	RR-1
Dps_CPR_Uncharacterized_48	CPR	175.4	1e-52	23.9	4.9e-06	151.5	RR-1
Dps_CPR_Uncharacterized_5	CPR	44.5	2e-12	114.7	5.6e-34	-70.2	RR-2
Dps_CPR_Uncharacterized_50	CPR	117.1	8.8e-35	22.5	1.4e-05	94.6	RR-1
Dps_CPR_Uncharacterized_51	CPR	105.0	4.8e-31	13.6	0.0078	91.4	RR-1
Dps_CPR_Uncharacterized_52	CPR	92.1	4.3e-27	40.5	3.8e-11	51.6	RR-1
Dps_CPR_Uncharacterized_54	CPR	112.3	2.7e-33	23.8	5.3e-06	88.5	RR-1
Dps_CPR_Uncharacterized_55	CPR	129.3	1.6e-38	52.0	1.2e-14	77.3	RR-1
Dps_CPR_Uncharacterized_56	CPR	117.1	9e-35	24.5	3.3e-06	92.6	RR-1
Dps_CPR_Uncharacterized_57	CPR	141.3	3.2e-42	36.3	7.6e-10	105.0	RR-1
Dps_CPR_Uncharacterized_58	CPR	7.4	0.49	92.4	4.2e-27	-85.0	RR-2
Dps_CPR_Uncharacterized_59	CPR	61.7	9.7e-18	52.9	5.9e-15	8.8	RR-1
Dps_CPR_Uncharacterized_6	CPR	42.2	9.7e-12	26.0	1.2e-06	16.2	RR-1
Dps_CPR_Uncharacterized_60	CPR	95.0	5.6e-28	40.6	3.8e-11	54.4	RR-1
Dps_CPR_Uncharacterized_61	CPR	133.0	1.1e-39	35.8	1.1e-09	97.2	RR-1
Dps_CPR_Uncharacterized_63	CPR	114.4	6e-34	39.1	1.1e-10	75.3	RR-1
Dps_CPR_Uncharacterized_64	CPR	103.7	1.2e-30	29.6	9.3e-08	74.1	RR-1
Dps_CPR_Uncharacterized_65	CPR	85.1	6.3e-25	24.0	4.8e-06	61.1	RR-1
Dps_CPR_Uncharacterized_67	CPR	75.8	4.4e-22	17.5	0.00047	58.3	RR-1
Dps_CPR_Uncharacterized_68	CPR	137.3	5.6e-41	30.6	4.5e-08	106.7	RR-1
Dps_CPR_Uncharacterized_69	CPR	109.1	2.5e-32	24.6	3.1e-06	84.5	RR-1
Dps_CPR_Uncharacterized_7	CPR	86.3	2.6e-25	21.3	3.2e-05	65.0	RR-1
Dps_CPR_Uncharacterized_70	CPR	32.4	1e-08	123.3	1.3e-36	-90.9	RR-2
Dps_CPR_Uncharacterized_71	CPR	25.5	1.4e-06	105.8	3.2e-31	-80.3	RR-2
Dps_CPR_Uncharacterized_72	CPR	24.7	2.4e-06	110.0	1.6e-32	-85.3	RR-2
Dps_CPR_Uncharacterized_73	CPR	33.6	4.2e-09	125.5	2.8e-37	-91.9	RR-2
Dps_CPR_Uncharacterized_74	CPR	148.2	2.5e-44	25.0	2.4e-06	123.2	RR-1
Dps_CPR_Uncharacterized_75	CPR	43.8	3.1e-12	24.7	3e-06	19.1	RR-1
Dps_CPR_Uncharacterized_76	CPR	123.6	8.9e-37	33.9	4.1e-09	89.7	RR-1
Dps_CPR_Uncharacterized_77	CPR	133.6	7.2e-40	36.8	5.5e-10	96.8	RR-1
Dps_CPR_Uncharacterized_78	CPR	134.2	4.8e-40	40.5	3.9e-11	93.7	RR-1
Dps_CPR_Uncharacterized_8	CPR	46.1	6.2e-13	129.6	1.5e-38	-83.5	RR-2
Dps_CPR_Uncharacterized_80	CPR	133.5	8e-40	40.2	4.8e-11	93.3	RR-1
Dps_CPR_Uncharacterized_82	CPR	136.4	1e-40	37.0	4.8e-10	99.4	RR-1
Dps_CPR_Uncharacterized_83	CPR	145.9	1.3e-43	39.4	8.6e-11	106.5	RR-1
Dps_CPR_Uncharacterized_85	CPR	135.7	1.7e-40	31.3	2.7e-08	104.4	RR-1
Dps_CPR_Uncharacterized_86	CPR	135.7	1.7e-40	31.3	2.7e-08	104.4	RR-1
Dps_CPR_Uncharacterized_87	CPR	126.7	9.8e-38	21.6	2.6e-05	105.1	RR-1
Dps_CPR_Uncharacterized_88	CPR	141.3	3.1e-42	39.6	7.3e-11	101.7	RR-1
Dps_CPR_Uncharacterized_90	CPR	126.7	1e-37	27.8	3.3e-07	98.9	RR-1
Dps_CPR_Uncharacterized_91	CPR	144.1	4.5e-43	31.8	1.9e-08	112.3	RR-1
Dps_CPR_Uncharacterized_93	CPR	92.2	4e-27	22.0	2e-05	70.2	RR-1
Dps_CPR_Uncharacterized_94	CPR	143.8	5.4e-43	32.7	1e-08	111.1	RR-1
Dps_CPR_Uncharacterized_96	CPR	126.7	1e-37	27.8	3.3e-07	98.9	RR-1
Dps_CPR_Uncharacterized_97	CPR	78.1	8.7e-23	0.0	None	78.1	RR-1
Dps_CPR_Uncharacterized_98	CPR	105.6	3e-31	0.0	None	105.6	RR-1
Dps_CPR_Uncharacterized_99	CPR	133.3	9e-40	23.0	9.3e-06	110.3	RR-1
Dps_CPR_Uncharacterized_A	CPR	69.5	3.9e-20	27.3	4.4e-07	42.2	RR-1
Dps_CPR_Uncharacterized_B	CPR	27.2	4e-07	102.9	2.6e-30	-75.7	RR-2
Dps_CPR_Uncharacterized_C	CPR	47.5	2.2e-13	55.8	7.5e-16	-8.3	RR-2
Dps_CPR_Uncharacterized_E	CPR	31.1	2.5e-08	25.9	1.2e-06	5.2	RR-1
Dps_CPR_Uncharacterized_F	CPR	37.4	2.9e-10	76.8	2.7e-22	-39.4	RR-2
Dps_CPR_Uncharacterized_G	CPR	47.4	2.4e-13	50.5	3.3e-14	-3.1	RR-2
Dps_CPR_Uncharacterized_H	CPR	56.3	4.6e-16	7.8	0.44	48.5	RR-1
Dps_CPR_Uncharacterized_I	CPR	140.1	7.4e-42	28.7	1.7e-07	111.4	RR-1
Dps_CPR_Uncharacterized_K	CPR	44.1	2.6e-12	36.7	5.9e-10	7.4	RR-1
Dps_CPR_Uncharacterized_L	CPR	47.2	2.8e-13	147.8	3.8e-44	-100.6	RR-2
Dps_CPR_Uncharacterized_N	CPR	144.0	4.9e-43	25.7	1.4e-06	118.3	RR-1
Dps_CPR_Uncharacterized_P	CPR	51.7	1.2e-14	30.0	6.7e-08	21.7	RR-1
Dps_Tweedle1	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle12	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle14	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle15	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle17	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle18	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle19	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle20	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle21	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle22	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle23	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle24	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle27	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle28	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle29	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle3	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle30	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle32	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle33	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle34	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle35	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle36	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle4	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle5	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle6	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle7	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle8	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_Tweedle9	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_Tubby-like	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_TwdlC-like	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_TwdlF	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_TwdlG	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_TwdlJ-like	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_TwdlT-like	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_TwdlV	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_TwdlW-like	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dsu_cpr35B	CPR RR-2	42.9	6e-12	114.0	9.4e-34	-71.1	RR-2
Dsu_cpr66D	CPR RR-2	19.0	0.00014	80.3	2.3e-23	-61.3	RR-2
Dsu_dusky-like	NULL	0.0	None	0.0	None	0.0	no_hit
Dvi_CPF1	CPF	0.0	None	0.0	None	0.0	no_hit
Dvi_CPF2	CPF	0.0	None	0.0	None	0.0	no_hit
Dvi_CPF3	CPF	0.0	None	0.0	None	0.0	no_hit
Dvi_CPLCG1	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dvi_CPLCG2	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dvi_CPLCG3	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dvi_CPR_Uncharacterized_10	CPR	134.5	3.9e-40	27.8	3.1e-07	106.7	RR-1
Dvi_CPR_Uncharacterized_101	CPR	35.2	1.3e-09	104.9	6e-31	-69.7	RR-2
Dvi_CPR_Uncharacterized_102	CPR	40.8	2.5e-11	119.8	1.5e-35	-79.0	RR-2
Dvi_CPR_Uncharacterized_104	CPR	33.2	5.8e-09	121.6	4.3e-36	-88.4	RR-2
Dvi_CPR_Uncharacterized_105	CPR	40.2	3.9e-11	93.6	1.8e-27	-53.4	RR-2
Dvi_CPR_Uncharacterized_106	CPR	130.0	9.5e-39	31.3	2.7e-08	98.7	RR-1
Dvi_CPR_Uncharacterized_107	CPR	134.4	4.2e-40	24.5	3.3e-06	109.9	RR-1
Dvi_CPR_Uncharacterized_108	CPR	147.8	3.1e-44	29.4	1.1e-07	118.4	RR-1
Dvi_CPR_Uncharacterized_109	CPR	140.8	4.6e-42	27.8	3.2e-07	113.0	RR-1
Dvi_CPR_Uncharacterized_11	CPR	118.1	4.5e-35	19.1	0.00015	99.0	RR-1
Dvi_CPR_Uncharacterized_110	CPR	137.6	4.3e-41	25.0	2.3e-06	112.6	RR-1
Dvi_CPR_Uncharacterized_111	CPR	135.2	2.3e-40	25.5	1.7e-06	109.7	RR-1
Dvi_CPR_Uncharacterized_112	CPR	143.5	6.6e-43	37.5	3.3e-10	106.0	RR-1
Dvi_CPR_Uncharacterized_113	CPR	47.7	1.9e-13	45.5	1.2e-12	2.2	RR-1
Dvi_CPR_Uncharacterized_114	CPR	34.9	1.7e-09	25.4	1.7e-06	9.5	RR-1
Dvi_CPR_Uncharacterized_115	CPR	38.7	1.1e-10	126.6	1.3e-37	-87.9	RR-2
Dvi_CPR_Uncharacterized_116	CPR	31.8	1.6e-08	121.6	4.3e-36	-89.8	RR-2
Dvi_CPR_Uncharacterized_117	CPR	17.1	0.00051	104.0	1.1e-30	-86.9	RR-2
Dvi_CPR_Uncharacterized_118	CPR	0.0	None	0.0	None	0.0	no_hit
Dvi_CPR_Uncharacterized_12	CPR	45.1	1.2e-12	102.6	3.1e-30	-57.5	RR-2
Dvi_CPR_Uncharacterized_120	CPR	80.2	2e-23	0.0	None	80.2	RR-1
Dvi_CPR_Uncharacterized_121	CPR	99.8	1.9e-29	0.0	None	99.8	RR-1
Dvi_CPR_Uncharacterized_122	CPR	98.1	6.2e-29	33.1	7.5e-09	65.0	RR-1
Dvi_CPR_Uncharacterized_13	CPR	17.6	0.00035	105.3	4.6e-31	-87.7	RR-2
Dvi_CPR_Uncharacterized_2	CPR	110.7	8e-33	32.5	1.2e-08	78.2	RR-1
Dvi_CPR_Uncharacterized_24	CPR	63.2	3.3e-18	0.0	None	63.2	RR-1
Dvi_CPR_Uncharacterized_25	CPR	97.7	8.3e-29	43.3	5.5e-12	54.4	RR-1
Dvi_CPR_Uncharacterized_26	CPR	19.8	7.8e-05	83.7	1.9e-24	-63.9	RR-2
Dvi_CPR_Uncharacterized_29	CPR	0.0	None	0.0	None	0.0	no_hit
Dvi_CPR_Uncharacterized_3	CPR	109.8	1.6e-32	39.4	8.5e-11	70.4	RR-1
Dvi_CPR_Uncharacterized_30	CPR	21.4	2.4e-05	91.3	8.9e-27	-69.9	RR-2
Dvi_CPR_Uncharacterized_31	CPR	55.8	6.5e-16	51.7	1.4e-14	4.1	RR-1
Dvi_CPR_Uncharacterized_32	CPR	114.2	7.1e-34	21.3	3.2e-05	92.9	RR-1
Dvi_CPR_Uncharacterized_33	CPR	115.9	2.1e-34	22.5	1.4e-05	93.4	RR-1
Dvi_CPR_Uncharacterized_34	CPR	125.7	1.9e-37	25.9	1.3e-06	99.8	RR-1
Dvi_CPR_Uncharacterized_35	CPR	114.2	6.9e-34	24.6	3e-06	89.6	RR-1
Dvi_CPR_Uncharacterized_36	CPR	102.6	2.6e-30	18.0	0.00034	84.6	RR-1
Dvi_CPR_Uncharacterized_37	CPR	34.8	1.9e-09	45.7	9.6e-13	-10.9	RR-2
Dvi_CPR_Uncharacterized_38	CPR	9.5	0.11	93.0	2.7e-27	-83.5	RR-2
Dvi_CPR_Uncharacterized_39	CPR	134.8	3.2e-40	35.9	1e-09	98.9	RR-1
Dvi_CPR_Uncharacterized_4	CPR	93.8	1.3e-27	14.7	0.0036	79.1	RR-1
Dvi_CPR_Uncharacterized_40	CPR	119.2	1.9e-35	24.1	4.5e-06	95.1	RR-1
Dvi_CPR_Uncharacterized_41	CPR	127.1	7.4e-38	32.1	1.5e-08	95.0	RR-1
Dvi_CPR_Uncharacterized_42	CPR	110.5	9.3e-33	27.7	3.5e-07	82.8	RR-1
Dvi_CPR_Uncharacterized_43	CPR	39.8	5.4e-11	0.0	None	39.8	RR-1
Dvi_CPR_Uncharacterized_44	CPR	109.6	1.7e-32	20.0	8.1e-05	89.6	RR-1
Dvi_CPR_Uncharacterized_46	CPR	104.8	5.5e-31	24.0	4.7e-06	80.8	RR-1
Dvi_CPR_Uncharacterized_47	CPR	165.8	9.2e-50	26.3	9.5e-07	139.5	RR-1
Dvi_CPR_Uncharacterized_49	CPR	59.8	3.7e-17	22.4	1.5e-05	37.4	RR-1
Dvi_CPR_Uncharacterized_5	CPR	88.5	5.6e-26	24.0	4.7e-06	64.5	RR-1
Dvi_CPR_Uncharacterized_50	CPR	88.7	4.9e-26	33.5	5.8e-09	55.2	RR-1
Dvi_CPR_Uncharacterized_51	CPR	50.2	3.3e-14	114.3	7.4e-34	-64.1	RR-2
Dvi_CPR_Uncharacterized_52	CPR	117.6	6.1e-35	19.8	9.3e-05	97.8	RR-1
Dvi_CPR_Uncharacterized_54	CPR	30.2	4.8e-08	124.2	7e-37	-94.0	RR-2
Dvi_CPR_Uncharacterized_55	CPR	22.9	8.4e-06	106.0	2.7e-31	-83.1	RR-2
Dvi_CPR_Uncharacterized_56	CPR	36.4	6.1e-10	129.8	1.3e-38	-93.4	RR-2
Dvi_CPR_Uncharacterized_57	CPR	22.5	1.1e-05	110.6	1e-32	-88.1	RR-2
Dvi_CPR_Uncharacterized_60	CPR	73.2	2.8e-21	36.0	9.9e-10	37.2	RR-1
Dvi_CPR_Uncharacterized_62	CPR	41.6	1.5e-11	119.2	2.4e-35	-77.6	RR-2
Dvi_CPR_Uncharacterized_63	CPR	47.3	2.7e-13	121.0	6.5e-36	-73.7	RR-2
Dvi_CPR_Uncharacterized_64	CPR	45.6	8.7e-13	114.7	5.9e-34	-69.1	RR-2
Dvi_CPR_Uncharacterized_65	CPR	50.5	2.8e-14	137.3	6.2e-41	-86.8	RR-2
Dvi_CPR_Uncharacterized_66	CPR	51.1	1.8e-14	138.6	2.6e-41	-87.5	RR-2
Dvi_CPR_Uncharacterized_67	CPR	46.9	3.4e-13	124.9	4.2e-37	-78.0	RR-2
Dvi_CPR_Uncharacterized_68	CPR	53.0	4.7e-15	128.7	2.8e-38	-75.7	RR-2
Dvi_CPR_Uncharacterized_69	CPR	41.8	1.2e-11	132.8	1.5e-39	-91.0	RR-2
Dvi_CPR_Uncharacterized_7	CPR	69.7	3.5e-20	14.4	0.0043	55.3	RR-1
Dvi_CPR_Uncharacterized_70	CPR	33.8	3.8e-09	123.7	9.9e-37	-89.9	RR-2
Dvi_CPR_Uncharacterized_71	CPR	65.1	8.5e-19	8.3	0.33	56.8	RR-1
Dvi_CPR_Uncharacterized_72	CPR	47.1	3.1e-13	26.7	7e-07	20.4	RR-1
Dvi_CPR_Uncharacterized_73	CPR	80.9	1.2e-23	21.5	2.8e-05	59.4	RR-1
Dvi_CPR_Uncharacterized_74	CPR	42.3	9.1e-12	32.2	1.4e-08	10.1	RR-1
Dvi_CPR_Uncharacterized_75	CPR	33.8	3.7e-09	137.3	6.5e-41	-103.5	RR-2
Dvi_CPR_Uncharacterized_76	CPR	104.0	9.8e-31	27.9	3e-07	76.1	RR-1
