#                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Foc_RR-1_2                      -          CPR_combined.aln     -            1.7e-71  238.1 112.4   2.6e-16   57.6   7.5   6.1   1   1   5   6   6   6   6 -
Dps_CPR_Uncharacterized_22      -          CPR_combined.aln     -            1.5e-27   94.4   2.3   1.7e-27   94.2   2.3   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_83      -          CPR_combined.aln     -            1.5e-27   94.4   4.0   1.9e-27   94.0   4.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_86      -          CPR_combined.aln     -            1.5e-27   94.3  19.7   2.3e-27   93.8  19.7   1.3   1   1   0   1   1   1   1 -
Aga_CPR62                       -          CPR_combined.aln     -              2e-27   94.0   2.6   2.1e-27   93.9   2.6   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_51      -          CPR_combined.aln     -              2e-27   93.9   6.1   2.2e-27   93.8   6.1   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene16986-RR2            -          CPR_combined.aln     -              2e-27   93.9  20.3   2.9e-27   93.4  20.3   1.3   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_106     -          CPR_combined.aln     -              2e-27   93.9   1.8   2.2e-27   93.8   1.8   1.0   1   0   0   1   1   1   1 -
Bmo_CPR18                       -          CPR_combined.aln     -            2.1e-27   93.9  14.2   2.5e-27   93.6  14.2   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_63      -          CPR_combined.aln     -            2.1e-27   93.9   5.2   2.4e-27   93.7   5.2   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_50      -          CPR_combined.aln     -            2.2e-27   93.8   5.7   2.5e-27   93.6   5.7   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_5       -          CPR_combined.aln     -            2.3e-27   93.8   1.2   2.5e-27   93.6   1.2   1.0   1   0   0   1   1   1   1 -
Foc_RR-2_2                      -          CPR_combined.aln     -            2.3e-27   93.7  24.7   3.2e-14   50.8  18.7   2.0   1   1   1   2   2   2   2 -
Nlu_Cpr66                       -          CPR_combined.aln     -            2.4e-27   93.7   7.9   2.5e-27   93.6   7.9   1.0   1   0   0   1   1   1   1 -
Bmo_CPR72                       -          CPR_combined.aln     -            2.4e-27   93.7   0.8   2.7e-27   93.5   0.8   1.0   1   0   0   1   1   1   1 -
Dme_ACP65A                      -          CPR_combined.aln     -            2.5e-27   93.6   0.0   2.8e-27   93.5   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR100                      -          CPR_combined.aln     -            2.7e-27   93.5  25.4   7.1e-27   92.2  25.4   1.6   1   1   0   1   1   1   1 -
Bmo_CPR115                      -          CPR_combined.aln     -            2.8e-27   93.5  13.9     3e-27   93.4  13.9   1.0   1   0   0   1   1   1   1 -
Bmo_CPR117                      -          CPR_combined.aln     -            2.8e-27   93.5  13.9     3e-27   93.4  13.9   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_79      -          CPR_combined.aln     -            2.8e-27   93.5   0.0   3.1e-27   93.3   0.0   1.0   1   0   0   1   1   1   1 -
Ame_CPR14                       -          CPR_combined.aln     -              3e-27   93.4   2.2   3.2e-27   93.3   2.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR64                       -          CPR_combined.aln     -            3.1e-27   93.3  20.8   3.3e-27   93.2  20.8   1.0   1   0   0   1   1   1   1 -
Cpi_CPR47                       -          CPR_combined.aln     -            3.1e-27   93.3   8.4   3.4e-27   93.2   8.4   1.0   1   0   0   1   1   1   1 -
Tca_CPR69                       -          CPR_combined.aln     -            3.1e-27   93.3  11.1   3.4e-27   93.2  11.1   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_36      -          CPR_combined.aln     -            3.2e-27   93.3   0.1   3.7e-27   93.1   0.1   1.0   1   0   0   1   1   1   1 -
Bmo_CPR8                        -          CPR_combined.aln     -            3.3e-27   93.3   8.9   3.5e-27   93.2   8.9   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_54      -          CPR_combined.aln     -            3.3e-27   93.2  23.5   1.2e-26   91.5  23.5   1.7   1   1   0   1   1   1   1 -
Bmo_CPR59                       -          CPR_combined.aln     -            3.4e-27   93.2  11.6   3.9e-27   93.0  11.6   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr19                       -          CPR_combined.aln     -            3.5e-27   93.2   3.7   3.5e-27   93.2   3.7   2.4   1   1   2   3   3   1   1 -
Dvi_CPR_Uncharacterized_40      -          CPR_combined.aln     -            3.6e-27   93.1   0.0     4e-27   93.0   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR107                      -          CPR_combined.aln     -            3.8e-27   93.0  13.2   4.4e-27   92.8  13.2   1.1   1   0   0   1   1   1   1 -
Dme_Cpr67Fa1                    -          CPR_combined.aln     -            3.9e-27   93.0   3.9   4.1e-27   92.9   3.9   1.0   1   0   0   1   1   1   1 -
Bmo_CPR65                       -          CPR_combined.aln     -            4.2e-27   92.9   2.7   4.8e-27   92.7   2.7   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_90      -          CPR_combined.aln     -            4.3e-27   92.9   0.1   5.1e-27   92.6   0.1   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_96      -          CPR_combined.aln     -            4.3e-27   92.9   0.1   5.1e-27   92.6   0.1   1.0   1   0   0   1   1   1   1 -
Dme_Cpr67Fa2                    -          CPR_combined.aln     -            4.5e-27   92.8   4.1   4.7e-27   92.7   4.1   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_67      -          CPR_combined.aln     -            4.6e-27   92.8  10.8   8.6e-27   91.9  10.8   1.5   1   1   0   1   1   1   1 -
Aga_CPR145                      -          CPR_combined.aln     -            4.7e-27   92.7  13.6     5e-27   92.7  13.6   1.1   1   0   0   1   1   1   1 -
Dme_Cpr65Ec                     -          CPR_combined.aln     -            4.8e-27   92.7   5.3   5.1e-27   92.6   5.3   1.0   1   0   0   1   1   1   1 -
Api_CP7                         -          CPR_combined.aln     -            5.5e-27   92.5  19.4   5.9e-27   92.4  19.4   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene18090-RR2            -          CPR_combined.aln     -            5.8e-27   92.4  15.4   5.1e-26   89.4  15.4   2.0   1   1   0   1   1   1   1 -
Dme_Cpr65Az                     -          CPR_combined.aln     -            5.9e-27   92.4   7.1   5.9e-27   92.4   7.1   1.9   1   1   1   2   2   1   1 -
Dme_Cpr49Ag                     -          CPR_combined.aln     -              6e-27   92.4   0.1   6.9e-27   92.2   0.1   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_99      -          CPR_combined.aln     -            6.1e-27   92.4   0.6   6.4e-27   92.3   0.6   1.0   1   0   0   1   1   1   1 -
Bmo_CPR153                      -          CPR_combined.aln     -            6.2e-27   92.4   9.3   7.2e-27   92.1   9.3   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr69_iso1                  -          CPR_combined.aln     -            6.2e-27   92.3  20.0   6.2e-27   92.3  20.0   2.2   1   1   1   2   2   1   1 -
Bmo_CPR13                       -          CPR_combined.aln     -            6.2e-27   92.3   9.6   7.2e-27   92.1   9.6   1.1   1   0   0   1   1   1   1 -
Aga_CPR20                       -          CPR_combined.aln     -            6.3e-27   92.3   5.1   7.4e-27   92.1   5.1   1.0   1   0   0   1   1   1   1 -
Dme_Cpr65Aw_iso1                -          CPR_combined.aln     -            6.8e-27   92.2   0.0   7.5e-27   92.1   0.0   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene16334-RR2            -          CPR_combined.aln     -            6.8e-27   92.2   0.1   7.3e-27   92.1   0.1   1.0   1   0   0   1   1   1   1 -
Dma_A0A0N8CZ78                  -          CPR_combined.aln     -            6.9e-27   92.2   0.0   8.5e-27   91.9   0.0   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_63      -          CPR_combined.aln     -              7e-27   92.2   0.0   8.7e-27   91.9   0.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR19                       -          CPR_combined.aln     -            7.2e-27   92.1   5.9   7.7e-27   92.0   5.9   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_104     -          CPR_combined.aln     -            7.7e-27   92.0   0.9   9.2e-27   91.8   0.9   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_46      -          CPR_combined.aln     -              8e-27   92.0   9.4   8.4e-27   91.9   9.4   1.0   1   0   0   1   1   1   1 -
Bmo_CPR114                      -          CPR_combined.aln     -              8e-27   92.0  11.8   8.5e-27   91.9  11.8   1.0   1   0   0   1   1   1   1 -
Bmo_CPR27                       -          CPR_combined.aln     -            9.3e-27   91.8   0.0     1e-26   91.6   0.0   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_29      -          CPR_combined.aln     -            9.8e-27   91.7   0.7   1.1e-26   91.6   0.7   1.0   1   0   0   1   1   1   1 -
Aga_CPR18                       -          CPR_combined.aln     -            9.8e-27   91.7   5.8   1.1e-26   91.6   5.8   1.1   1   0   0   1   1   1   1 -
Lmi_Abd-9                       -          CPR_combined.aln     -            9.8e-27   91.7   3.1   1.1e-26   91.6   3.1   1.0   1   0   0   1   1   1   1 -
Hvi_CP3L                        -          CPR_combined.aln     -            9.9e-27   91.7   7.3   1.1e-26   91.6   7.3   1.0   1   0   0   1   1   1   1 -
Aga_CPR22                       -          CPR_combined.aln     -              1e-26   91.6   0.5   1.2e-26   91.5   0.5   1.0   1   0   0   1   1   1   1 -
Dme_EDG78E                      -          CPR_combined.aln     -            1.2e-26   91.4   3.9   1.3e-26   91.2   3.9   1.0   1   0   0   1   1   1   1 -
Dma_A0A164KF42                  -          CPR_combined.aln     -            1.3e-26   91.3   0.0   1.4e-26   91.2   0.0   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_22      -          CPR_combined.aln     -            1.4e-26   91.2   0.1   1.6e-26   91.0   0.1   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene14194-RR1            -          CPR_combined.aln     -            1.4e-26   91.2   0.1   1.5e-26   91.1   0.1   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_15      -          CPR_combined.aln     -            1.4e-26   91.2   0.5   1.6e-26   91.0   0.5   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_47      -          CPR_combined.aln     -            1.5e-26   91.1   2.2   1.6e-26   91.0   2.2   1.0   1   0   0   1   1   1   1 -
Bmo_CPR58                       -          CPR_combined.aln     -            1.6e-26   91.0   7.3   1.8e-26   90.8   7.3   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr69_iso2                  -          CPR_combined.aln     -            1.6e-26   91.0  21.7   1.6e-26   91.0  21.7   2.2   1   1   1   2   2   1   1 -
Dmo_CPR_Uncharacterized_36      -          CPR_combined.aln     -            1.7e-26   90.9   0.0   1.8e-26   90.8   0.0   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_100     -          CPR_combined.aln     -            1.9e-26   90.8   0.7     2e-26   90.7   0.7   1.0   1   0   0   1   1   1   1 -
Aga_CPR11                       -          CPR_combined.aln     -            1.9e-26   90.8   0.3     2e-26   90.7   0.3   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_84      -          CPR_combined.aln     -            1.9e-26   90.7   0.0   2.1e-26   90.6   0.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR85                       -          CPR_combined.aln     -              2e-26   90.7   3.0   2.2e-26   90.6   3.0   1.0   1   0   0   1   1   1   1 -
Mpe_CP1                         -          CPR_combined.aln     -              2e-26   90.7  28.1   2.4e-26   90.4  28.1   1.0   1   0   0   1   1   1   1 -
Bmo_CPR116                      -          CPR_combined.aln     -              2e-26   90.6  13.3   2.2e-26   90.6  13.3   1.0   1   0   0   1   1   1   1 -
Dme_CG13670                     -          CPR_combined.aln     -            2.1e-26   90.6   4.6   2.7e-26   90.3   4.6   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_12      -          CPR_combined.aln     -            2.1e-26   90.6  19.5   2.6e-26   90.3  19.5   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene11823-RR2            -          CPR_combined.aln     -            2.2e-26   90.5  18.2   2.9e-26   90.2  18.2   1.3   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_7       -          CPR_combined.aln     -            2.2e-26   90.5   0.1   2.3e-26   90.5   0.1   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_86      -          CPR_combined.aln     -            2.2e-26   90.5   0.1   2.4e-26   90.4   0.1   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_78      -          CPR_combined.aln     -            2.2e-26   90.5   0.0   2.7e-26   90.2   0.0   1.0   1   0   0   1   1   1   1 -
Dme_Lcp65Aa                     -          CPR_combined.aln     -            2.2e-26   90.5   0.0   2.4e-26   90.4   0.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR74                       -          CPR_combined.aln     -            2.3e-26   90.5   1.4   2.6e-26   90.3   1.4   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_101     -          CPR_combined.aln     -            2.3e-26   90.5   4.2   2.9e-26   90.1   4.2   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_5       -          CPR_combined.aln     -            2.3e-26   90.5  20.6   2.8e-26   90.2  20.6   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_49      -          CPR_combined.aln     -            2.7e-26   90.3   1.0   3.4e-26   89.9   1.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR17                       -          CPR_combined.aln     -            2.7e-26   90.2   6.0   2.9e-26   90.1   6.0   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_17      -          CPR_combined.aln     -            2.8e-26   90.2  13.0   2.8e-26   90.2  13.0   1.4   1   1   0   1   1   1   1 -
Nlu_Cpr78                       -          CPR_combined.aln     -            2.9e-26   90.2  10.6   3.2e-26   90.0  10.6   1.1   1   0   0   1   1   1   1 -
Bmo_CPR82                       -          CPR_combined.aln     -            2.9e-26   90.2   6.8   3.3e-26   90.0   6.8   1.0   1   0   0   1   1   1   1 -
Aal_Cp19                        -          CPR_combined.aln     -            2.9e-26   90.1   6.9     3e-26   90.1   6.9   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene9017-RR2             -          CPR_combined.aln     -            3.1e-26   90.1   5.3   3.5e-26   89.9   5.3   1.0   1   0   0   1   1   1   1 -
Aga_CPR73                       -          CPR_combined.aln     -            3.3e-26   90.0   8.9   3.6e-26   89.9   8.9   1.0   1   0   0   1   1   1   1 -
Bmo_CPR119                      -          CPR_combined.aln     -            3.4e-26   89.9  10.9   3.5e-26   89.9  10.9   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_81      -          CPR_combined.aln     -            3.5e-26   89.9   0.1   4.2e-26   89.6   0.1   1.0   1   0   0   1   1   1   1 -
Cpi_CPR63                       -          CPR_combined.aln     -            3.6e-26   89.8  10.4   3.8e-26   89.8  10.4   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_89      -          CPR_combined.aln     -            3.7e-26   89.8   0.4   4.1e-26   89.7   0.4   1.0   1   0   0   1   1   1   1 -
Dme_Cpr76Bd_iso2                -          CPR_combined.aln     -            3.7e-26   89.8   2.4   3.7e-26   89.8   2.4   4.8   2   1   0   2   2   1   1 -
Dme_Cpr76Bd_iso1                -          CPR_combined.aln     -            3.8e-26   89.8   2.6   3.8e-26   89.8   2.6   4.8   2   1   0   2   2   1   1 -
Dme_Cpr76Bd_iso3                -          CPR_combined.aln     -            3.8e-26   89.8   2.6   3.8e-26   89.8   2.6   4.8   2   1   0   2   2   1   1 -
Dme_Lcp65Ae                     -          CPR_combined.aln     -            3.9e-26   89.7   0.1   4.2e-26   89.6   0.1   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_103     -          CPR_combined.aln     -              4e-26   89.7   2.9     4e-26   89.7   2.9   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_76      -          CPR_combined.aln     -            4.3e-26   89.6   0.0   4.7e-26   89.5   0.0   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_55      -          CPR_combined.aln     -            4.5e-26   89.5   0.6   4.8e-26   89.4   0.6   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_116     -          CPR_combined.aln     -            4.7e-26   89.5  21.3   5.7e-26   89.2  21.3   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_56      -          CPR_combined.aln     -            5.1e-26   89.4   0.1   5.7e-26   89.2   0.1   1.2   1   0   0   1   1   1   1 -
Bmo_CPR11                       -          CPR_combined.aln     -            5.2e-26   89.3   2.4   6.4e-26   89.0   2.4   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_43      -          CPR_combined.aln     -            5.3e-26   89.3   0.2   5.8e-26   89.2   0.2   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_100     -          CPR_combined.aln     -            5.6e-26   89.2   0.5   6.7e-26   89.0   0.5   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr38                       -          CPR_combined.aln     -            5.6e-26   89.2  17.6     6e-26   89.1  17.6   1.0   1   0   0   1   1   1   1 -
Bmo_CPR26                       -          CPR_combined.aln     -            5.9e-26   89.2   0.1   6.8e-26   88.9   0.1   1.0   1   0   0   1   1   1   1 -
