protein_id	protein_name	species_code	species_name	current_family	CPLCP_score	CPLCP_evalue	CPLCP_confident	classifier_prediction	confidence	status	feature_validation	length	CPLCP_feature_score	CPLCP_feature_class	proline_percent	valine_percent	tyrosine_percent	lysine_percent	histidine_percent	glycine_percent	acidic_polar_percent_Nterm80	histidine_percent_Cterm80	PV_count	PY_count	GLWD_or_GLWE_count	H_cluster_3_in_20_count	GYH_rich_short_count	weird_characters
Cfe_Unigene9414-CPRNC	Unigene9414-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	214	2	weak_CPLCP_feature_support	12.1	4.2	12.1	5.1	0.9	7.0	31.2	1.2	2	1	0	0	0	
Cfe_Unigene9627-RR2	Unigene9627-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	172	2	weak_CPLCP_feature_support	8.7	11.0	8.1	4.7	5.2	9.9	13.8	6.2	0	1	0	0	0	
Cme_CPG1	CPG1	Cme	Cnaphalocrocis medinalis	CPG	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	325	2	weak_CPLCP_feature_support	4.6	6.2	7.7	4.6	3.7	36.3	25.0	2.5	3	0	0	1	7	
Cme_CPR20	CPR20	Cme	Cnaphalocrocis medinalis	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	66	1	weak_CPLCP_feature_support	3.0	9.1	7.6	7.6	1.5	10.6	37.9	1.5	0	0	0	0	0	
Cme_Tweedle1	Tweedle1	Cme	Cnaphalocrocis medinalis	CPT	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	521	1	weak_CPLCP_feature_support	4.0	7.3	4.4	3.3	1.2	22.6	35.0	1.2	3	0	0	0	0	
Cpi_CPLCG5	CPLCG5	Cpi	Culex pipiens	CPLCG	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	129	3	moderate_CPLCP_feature_support	10.1	10.1	3.1	1.6	5.4	12.4	8.8	7.5	0	2	0	0	0	
Cpi_CPR47	CPR47	Cpi	Culex pipiens	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	171	3	moderate_CPLCP_feature_support	1.8	7.0	7.6	7.0	8.2	15.2	26.2	12.5	0	0	0	2	0	
Cpi_CPR63	CPR63	Cpi	Culex pipiens	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	110	3	moderate_CPLCP_feature_support	2.7	12.7	10.0	3.6	11.8	7.3	31.2	13.8	0	0	0	2	0	
Cpo_CPR100	CPR100	Cpo	Cydia pomonella	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	136	2	weak_CPLCP_feature_support	8.1	13.2	2.9	2.9	4.4	10.3	33.8	3.8	3	0	0	0	0	
Cpo_CPR22	CPR22	Cpo	Cydia pomonella	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	240	2	weak_CPLCP_feature_support	7.5	9.6	11.7	5.0	0.8	10.0	27.5	2.5	3	2	0	0	0	
Cpo_CPR35	CPR35	Cpo	Cydia pomonella	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	759	2	weak_CPLCP_feature_support	11.7	1.7	3.2	1.6	0.4	17.0	37.5	0.0	4	0	0	0	0	
Cpo_CPR67	CPR67	Cpo	Cydia pomonella	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	149	2	weak_CPLCP_feature_support	4.7	6.0	4.0	1.3	17.4	16.8	13.8	17.5	1	0	0	6	1	
Cpo_CPR78	CPR78	Cpo	Cydia pomonella	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	446	3	moderate_CPLCP_feature_support	8.5	4.7	6.5	10.3	3.8	5.4	32.5	2.5	2	0	0	1	0	
Cqu_Crus1	Crus1	Cqu	Cherax quadricarinatus	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	133	2	weak_CPLCP_feature_support	9.0	9.0	3.0	4.5	0.8	7.5	36.2	1.2	3	0	0	0	0	
Cqu_Crus3	Crus3	Cqu	Cherax quadricarinatus	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	134	2	weak_CPLCP_feature_support	8.2	6.0	3.0	4.5	0.7	9.7	36.2	1.2	1	0	0	0	0	
Dan_CPF1	CPF1	Dan	Drosophila ananassae	CPF	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	173	4	moderate_CPLCP_feature_support	10.4	12.1	6.4	1.7	9.8	4.6	33.8	13.8	3	0	0	1	0	
Dan_CPF2	CPF2	Dan	Drosophila ananassae	CPF	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	284	4	moderate_CPLCP_feature_support	12.7	14.4	7.4	4.9	1.8	2.8	37.5	5.0	11	1	0	0	0	
Dan_CPF3	CPF3	Dan	Drosophila ananassae	CPF	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	198	3	moderate_CPLCP_feature_support	13.1	15.7	8.6	5.1	1.5	4.0	35.0	2.5	11	1	0	0	0	
Dan_CPLCG1	CPLCG1	Dan	Drosophila ananassae	CPLCG	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	136	2	weak_CPLCP_feature_support	11.8	20.6	0.7	0.7	3.7	7.4	11.2	5.0	3	0	0	0	0	
Dan_CPLCG2	CPLCG2	Dan	Drosophila ananassae	CPLCG	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	144	1	weak_CPLCP_feature_support	7.6	9.7	1.4	1.4	4.2	14.6	17.5	6.2	0	0	0	0	0	
Dan_CPLCG3	CPLCG3	Dan	Drosophila ananassae	CPLCG	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	133	2	weak_CPLCP_feature_support	10.5	14.3	1.5	0.0	6.0	6.8	13.8	7.5	1	0	0	0	0	
Dan_CPR_Uncharacterized_	CPR_Uncharacterized_	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	138	1	weak_CPLCP_feature_support	5.1	7.2	2.9	6.5	1.4	8.7	28.8	1.2	0	0	0	0	0	
Dan_CPR_Uncharacterized_1	CPR_Uncharacterized_1	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	358	3	moderate_CPLCP_feature_support	16.5	6.4	5.9	2.8	1.4	8.1	33.8	1.2	4	1	0	1	0	
Dan_CPR_Uncharacterized_10	CPR_Uncharacterized_10	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	167	1	weak_CPLCP_feature_support	7.2	5.4	7.2	4.8	0.6	15.0	38.8	0.0	1	1	0	0	0	
Dan_CPR_Uncharacterized_100	CPR_Uncharacterized_100	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	223	4	moderate_CPLCP_feature_support	8.5	8.1	7.6	3.1	12.6	3.6	28.8	16.2	1	0	0	6	0	
Dan_CPR_Uncharacterized_101	CPR_Uncharacterized_101	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	221	3	moderate_CPLCP_feature_support	9.0	14.9	7.7	5.0	4.1	2.7	16.2	7.5	6	0	0	0	0	
Dan_CPR_Uncharacterized_102	CPR_Uncharacterized_102	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	217	3	moderate_CPLCP_feature_support	11.1	13.4	3.7	3.7	0.9	3.2	27.5	0.0	6	0	0	0	0	
Dan_CPR_Uncharacterized_103	CPR_Uncharacterized_103	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	153	4	moderate_CPLCP_feature_support	9.2	17.0	5.9	4.6	5.9	3.9	20.0	6.2	8	0	0	1	0	
Dan_CPR_Uncharacterized_104	CPR_Uncharacterized_104	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	202	3	moderate_CPLCP_feature_support	10.9	11.4	5.9	2.5	0.5	4.0	31.2	0.0	5	0	0	0	0	
Dan_CPR_Uncharacterized_105	CPR_Uncharacterized_105	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	186	3	moderate_CPLCP_feature_support	7.5	13.4	3.2	3.8	7.0	3.8	40.0	15.0	3	0	0	3	0	
Dan_CPR_Uncharacterized_107	CPR_Uncharacterized_107	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	399	4	moderate_CPLCP_feature_support	6.3	7.5	6.3	2.5	14.0	11.8	33.8	16.2	8	1	0	11	1	
Dan_CPR_Uncharacterized_108	CPR_Uncharacterized_108	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	strong_CPLCP_features_but_no_confident_HMM	243	5	strong_CPLCP_feature_support	21.8	7.0	7.8	3.3	7.0	7.8	13.8	10.0	8	3	0	1	0	
Dan_CPR_Uncharacterized_11	CPR_Uncharacterized_11	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	149	2	weak_CPLCP_feature_support	9.4	9.4	6.7	8.1	2.0	5.4	32.5	2.5	2	0	0	0	0	
Dan_CPR_Uncharacterized_12	CPR_Uncharacterized_12	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	456	1	weak_CPLCP_feature_support	2.6	2.4	1.3	1.1	0.2	2.2	48.8	0.0	0	0	0	0	0	
Dan_CPR_Uncharacterized_13	CPR_Uncharacterized_13	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	no_CPLCP_support	141	0	no_CPLCP_feature_support	7.8	13.5	5.0	5.0	4.3	4.3	21.2	2.5	4	0	0	0	0	
Dan_CPR_Uncharacterized_14	CPR_Uncharacterized_14	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	195	3	moderate_CPLCP_feature_support	6.7	6.2	6.7	0.5	5.1	15.9	30.0	5.0	1	0	0	2	0	
Dan_CPR_Uncharacterized_15	CPR_Uncharacterized_15	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	170	2	weak_CPLCP_feature_support	8.2	6.5	7.1	2.9	0.0	7.1	35.0	0.0	0	0	0	0	0	
Dan_CPR_Uncharacterized_16	CPR_Uncharacterized_16	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	135	2	weak_CPLCP_feature_support	9.6	5.2	6.7	2.2	1.5	8.9	32.5	1.2	1	0	0	0	0	
Dan_CPR_Uncharacterized_17	CPR_Uncharacterized_17	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	207	1	weak_CPLCP_feature_support	4.3	12.6	2.4	8.2	1.0	7.2	37.5	0.0	2	0	0	0	0	
Dan_CPR_Uncharacterized_18	CPR_Uncharacterized_18	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	130	1	weak_CPLCP_feature_support	6.9	6.9	4.6	7.7	1.5	6.9	35.0	2.5	1	1	0	0	0	
Dan_CPR_Uncharacterized_19	CPR_Uncharacterized_19	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	110	1	weak_CPLCP_feature_support	3.6	7.3	6.4	6.4	0.9	8.2	30.0	0.0	0	0	0	0	0	
Dan_CPR_Uncharacterized_2	CPR_Uncharacterized_2	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	234	3	moderate_CPLCP_feature_support	13.7	3.8	11.5	5.1	2.6	6.8	32.5	2.5	2	2	0	0	0	
Dan_CPR_Uncharacterized_20	CPR_Uncharacterized_20	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	371	3	moderate_CPLCP_feature_support	10.5	2.4	5.7	1.6	1.1	8.4	31.2	1.2	1	4	0	0	0	
Dan_CPR_Uncharacterized_21	CPR_Uncharacterized_21	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	no_CPLCP_support	436	0	no_CPLCP_feature_support	6.0	14.4	1.6	1.4	0.0	13.8	13.8	0.0	0	0	0	0	2	
Dan_CPR_Uncharacterized_22	CPR_Uncharacterized_22	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	118	1	weak_CPLCP_feature_support	7.6	7.6	3.4	4.2	0.8	5.9	35.0	1.2	0	0	0	0	0	
Dan_CPR_Uncharacterized_23	CPR_Uncharacterized_23	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	112	1	weak_CPLCP_feature_support	7.1	10.7	2.7	5.4	2.7	6.2	35.0	3.8	1	0	0	0	0	
Dan_CPR_Uncharacterized_24	CPR_Uncharacterized_24	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	112	2	weak_CPLCP_feature_support	8.0	11.6	2.7	5.4	1.8	6.2	32.5	2.5	0	0	0	0	0	
Dan_CPR_Uncharacterized_25	CPR_Uncharacterized_25	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	128	4	moderate_CPLCP_feature_support	9.4	7.8	2.3	1.6	6.2	8.6	32.5	7.5	0	0	0	1	0	
Dan_CPR_Uncharacterized_26	CPR_Uncharacterized_26	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	130	3	moderate_CPLCP_feature_support	10.0	6.9	2.3	1.5	6.2	7.7	35.0	7.5	1	0	0	0	0	
Dan_CPR_Uncharacterized_27	CPR_Uncharacterized_27	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	188	3	moderate_CPLCP_feature_support	5.3	10.1	3.2	3.7	8.0	4.8	27.5	10.0	0	1	0	2	0	
Dan_CPR_Uncharacterized_28	CPR_Uncharacterized_28	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	211	2	weak_CPLCP_feature_support	9.5	3.3	8.5	2.4	0.9	17.1	36.2	1.2	1	0	0	0	1	
Dan_CPR_Uncharacterized_29	CPR_Uncharacterized_29	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	137	2	weak_CPLCP_feature_support	12.4	4.4	5.1	2.2	0.7	10.9	37.5	1.2	0	0	0	0	0	
Dan_CPR_Uncharacterized_3	CPR_Uncharacterized_3	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	233	2	weak_CPLCP_feature_support	15.5	1.7	8.6	2.6	2.1	6.9	38.8	2.5	1	0	0	0	0	
Dan_CPR_Uncharacterized_31	CPR_Uncharacterized_31	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	265	2	weak_CPLCP_feature_support	8.7	5.3	6.8	3.4	1.5	19.2	30.0	1.2	0	1	0	0	0	
Dan_CPR_Uncharacterized_32	CPR_Uncharacterized_32	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	201	3	moderate_CPLCP_feature_support	4.5	1.5	4.0	9.5	7.0	7.0	46.2	8.8	0	0	0	1	0	
Dan_CPR_Uncharacterized_33	CPR_Uncharacterized_33	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	167	2	weak_CPLCP_feature_support	4.8	7.2	11.4	3.6	1.8	8.4	25.0	2.5	2	3	0	0	0	
Dan_CPR_Uncharacterized_34	CPR_Uncharacterized_34	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	121	2	weak_CPLCP_feature_support	11.6	2.5	5.0	5.0	0.8	5.8	42.5	1.2	0	0	0	0	0	
Dan_CPR_Uncharacterized_35	CPR_Uncharacterized_35	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	153	2	weak_CPLCP_feature_support	5.2	9.2	7.2	6.5	3.9	6.5	32.5	5.0	0	1	0	0	0	
Dan_CPR_Uncharacterized_36	CPR_Uncharacterized_36	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	133	1	weak_CPLCP_feature_support	5.3	9.0	5.3	3.8	1.5	6.0	37.5	2.5	1	0	0	0	0	
Dan_CPR_Uncharacterized_37	CPR_Uncharacterized_37	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	195	2	weak_CPLCP_feature_support	5.6	4.1	4.1	5.1	7.2	6.2	40.0	1.2	0	0	0	2	0	
Dan_CPR_Uncharacterized_39	CPR_Uncharacterized_39	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	142	4	moderate_CPLCP_feature_support	10.6	5.6	5.6	5.6	7.7	8.5	28.8	10.0	2	0	0	1	0	
Dan_CPR_Uncharacterized_4	CPR_Uncharacterized_4	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	175	2	weak_CPLCP_feature_support	6.9	8.6	8.6	1.7	3.4	6.9	42.5	5.0	1	1	0	0	0	
Dan_CPR_Uncharacterized_40	CPR_Uncharacterized_40	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	92	1	weak_CPLCP_feature_support	2.2	14.1	6.5	7.6	3.3	4.3	30.0	3.8	0	0	0	0	0	
Dan_CPR_Uncharacterized_41	CPR_Uncharacterized_41	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	414	1	weak_CPLCP_feature_support	7.5	7.0	4.1	1.7	0.7	21.7	31.2	0.0	0	0	0	0	0	
Dan_CPR_Uncharacterized_42	CPR_Uncharacterized_42	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	124	1	weak_CPLCP_feature_support	1.6	5.6	6.5	8.1	1.6	8.9	45.0	2.5	0	0	0	0	0	
Dan_CPR_Uncharacterized_43	CPR_Uncharacterized_43	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	619	3	moderate_CPLCP_feature_support	10.8	6.8	4.2	7.8	3.2	3.9	40.0	3.8	3	2	0	0	0	
Dan_CPR_Uncharacterized_44	CPR_Uncharacterized_44	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	125	2	weak_CPLCP_feature_support	16.0	6.4	7.2	3.2	3.2	16.0	30.0	2.5	0	1	0	0	1	
Dan_CPR_Uncharacterized_45	CPR_Uncharacterized_45	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	188	2	weak_CPLCP_feature_support	5.9	11.7	6.9	2.7	12.8	9.6	18.8	17.5	0	1	0	4	0	
Dan_CPR_Uncharacterized_46	CPR_Uncharacterized_46	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	187	2	weak_CPLCP_feature_support	7.0	12.3	8.0	4.8	4.8	5.3	31.2	5.0	0	1	0	0	0	
Dan_CPR_Uncharacterized_48	CPR_Uncharacterized_48	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	131	3	moderate_CPLCP_feature_support	4.6	7.6	3.1	0.8	8.4	6.9	35.0	10.0	1	0	0	1	0	
Dan_CPR_Uncharacterized_49	CPR_Uncharacterized_49	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	127	2	weak_CPLCP_feature_support	8.7	3.9	5.5	1.6	2.4	6.3	33.8	3.8	1	0	0	0	0	
Dan_CPR_Uncharacterized_5	CPR_Uncharacterized_5	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	273	2	weak_CPLCP_feature_support	6.6	8.1	5.1	2.9	1.1	5.5	42.5	0.0	1	2	0	0	0	
Dan_CPR_Uncharacterized_50	CPR_Uncharacterized_50	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	181	3	moderate_CPLCP_feature_support	7.7	4.4	5.5	2.8	5.0	11.6	41.2	8.8	0	1	0	1	1	
Dan_CPR_Uncharacterized_51	CPR_Uncharacterized_51	Dan	Drosophila ananassae	CPR	13.1	0.009	no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	129	2	weak_CPLCP_feature_support	7.0	3.9	7.8	3.1	3.1	9.3	32.5	5.0	0	0	0	0	0	
Dan_CPR_Uncharacterized_52	CPR_Uncharacterized_52	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	133	1	weak_CPLCP_feature_support	6.0	12.0	5.3	4.5	3.8	6.8	38.8	2.5	1	0	0	0	0	
Dan_CPR_Uncharacterized_53	CPR_Uncharacterized_53	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	strong_CPLCP_features_but_no_confident_HMM	326	5	strong_CPLCP_feature_support	9.5	4.9	6.4	10.4	6.7	5.2	36.2	8.8	1	2	0	2	0	
Dan_CPR_Uncharacterized_55	CPR_Uncharacterized_55	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	271	2	weak_CPLCP_feature_support	6.6	7.7	5.9	5.5	5.5	12.2	21.2	5.0	1	0	0	1	0	
Dan_CPR_Uncharacterized_56	CPR_Uncharacterized_56	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	247	4	moderate_CPLCP_feature_support	7.7	13.4	6.9	3.2	6.9	6.1	33.8	8.8	7	1	0	3	0	
Dan_CPR_Uncharacterized_57	CPR_Uncharacterized_57	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	218	1	weak_CPLCP_feature_support	7.8	6.9	6.0	4.6	4.1	6.9	32.5	1.2	2	0	0	0	0	
Dan_CPR_Uncharacterized_58	CPR_Uncharacterized_58	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	437	1	weak_CPLCP_feature_support	1.8	2.3	3.2	1.8	0.5	3.4	36.2	0.0	3	0	0	0	0	
Dan_CPR_Uncharacterized_59	CPR_Uncharacterized_59	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	112	2	weak_CPLCP_feature_support	8.0	7.1	7.1	8.0	2.7	7.1	40.0	3.8	0	0	0	0	0	
Dan_CPR_Uncharacterized_6	CPR_Uncharacterized_6	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	206	3	moderate_CPLCP_feature_support	0.5	4.9	3.9	4.4	28.6	15.5	27.5	35.0	0	0	0	11	4	
Dan_CPR_Uncharacterized_60	CPR_Uncharacterized_60	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	115	1	weak_CPLCP_feature_support	7.0	7.0	6.1	0.9	3.5	9.6	32.5	2.5	2	0	0	0	0	
Dan_CPR_Uncharacterized_61	CPR_Uncharacterized_61	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	135	1	weak_CPLCP_feature_support	6.7	7.4	3.7	3.0	2.2	9.6	28.8	3.8	0	0	0	0	0	
Dan_CPR_Uncharacterized_62	CPR_Uncharacterized_62	Dan	Drosophila ananassae	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	129	2	weak_CPLCP_feature_support	10.1	4.7	5.4	1.6	3.9	8.5	35.0	3.8	2	0	0	0	0	
