protein_id	protein_name	species_code	species_name	current_family	CPG_score	CPG_evalue	CPH_score	CPH_evalue	delta_CPG_minus_CPH	higher_score_prediction	CPG_feature_score	CPG_feature_class	CPH_feature_score	CPH_feature_class	glycine_percent	alanine_percent	proline_percent	tyrosine_percent	valine_percent	histidine_percent	GGX_count	GGXGG_count	GGYGG_count	GGG_or_more_count	GY_or_YG_count	GH_or_HG_count	AAP_count	AAPA_or_AAPV_count	AP_or_PA_count	PV_or_PY_count	status	review_note
Dan_CPR_Uncharacterized_85	CPR_Uncharacterized_85	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.6	11.4	4.8	1.9	13.3	2.9	0	0	0	0	0	1	0	0	1	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_86	CPR_Uncharacterized_86	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.6	11.4	4.8	1.9	13.3	2.9	0	0	0	0	0	1	0	0	1	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_87	CPR_Uncharacterized_87	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.6	11.4	4.8	1.9	15.2	2.9	0	0	0	0	1	1	0	0	1	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_88	CPR_Uncharacterized_88	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	8.3	12.8	5.5	3.7	11.0	1.8	0	0	0	0	1	0	1	1	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_89	CPR_Uncharacterized_89	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.3	13.0	5.6	4.6	8.3	2.8	0	0	0	0	1	0	1	0	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_9	CPR_Uncharacterized_9	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	7	strong_CPH_feature_support	3.1	18.8	11.5	5.3	14.6	1.1	1	0	0	0	3	0	13	11	26	22	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_90	CPR_Uncharacterized_90	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	9.3	11.1	3.7	3.7	5.6	2.8	0	0	0	0	1	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_91	CPR_Uncharacterized_91	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	7.2	9.9	2.7	4.5	5.4	2.7	0	0	0	0	1	0	1	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_92	CPR_Uncharacterized_92	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.0	8.8	4.8	3.2	8.0	1.6	0	0	0	0	1	0	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_93	CPR_Uncharacterized_93	Dan	Drosophila ananassae	CPR	0.0	None	15.4	0.0027	-15.4	CPH	0	no_CPG_feature_support	3	moderate_CPH_feature_support	10.0	13.0	6.0	7.0	8.0	2.0	0	0	0	0	0	0	1	0	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_94	CPR_Uncharacterized_94	Dan	Drosophila ananassae	CPR	0.0	None	20.2	8.9e-05	-20.2	CPH	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.6	16.2	4.8	2.9	7.6	1.9	0	0	0	0	0	1	1	1	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_95	CPR_Uncharacterized_95	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	10.4	9.4	3.8	3.8	4.7	1.9	0	0	0	0	1	0	0	0	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_96	CPR_Uncharacterized_96	Dan	Drosophila ananassae	CPR	0.0	None	17.0	0.00087	-17.0	CPH	0	no_CPG_feature_support	4	moderate_CPH_feature_support	7.8	12.6	6.8	4.9	10.7	1.0	0	0	0	0	0	0	1	0	3	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_97	CPR_Uncharacterized_97	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	7.9	10.3	9.1	1.6	7.9	2.8	1	0	0	0	0	2	1	0	5	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_98	CPR_Uncharacterized_98	Dan	Drosophila ananassae	CPR	0.0	None	5.5	2.9	-5.5	CPH	1	weak_CPG_feature_support	7	strong_CPH_feature_support	3.7	25.8	9.2	8.3	16.6	3.7	0	0	0	0	3	0	9	8	16	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_99	CPR_Uncharacterized_99	Dan	Drosophila ananassae	CPR	0.0	None	8.6	0.34	-8.6	CPH	1	weak_CPG_feature_support	7	strong_CPH_feature_support	3.8	25.7	9.0	8.1	16.7	3.8	0	0	0	0	3	0	9	8	15	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_A	CPR_Uncharacterized_A	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	5	strong_CPG_feature_support	1	weak_CPH_feature_support	16.0	7.5	2.1	4.3	8.2	3.6	5	2	0	2	3	2	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_CPR_Uncharacterized_B	CPR_Uncharacterized_B	Dan	Drosophila ananassae	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.4	9.8	11.2	4.9	7.0	8.4	0	0	0	0	2	1	0	0	1	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle1	Tweedle1	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	6	strong_CPH_feature_support	2.2	13.0	16.8	4.6	8.1	3.5	0	0	0	0	4	1	1	0	17	8	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle10	Tweedle10	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	5.2	8.7	9.7	2.9	7.8	2.3	3	0	0	0	1	1	0	0	6	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle11	Tweedle11	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.8	12.4	5.3	3.5	5.8	2.7	3	0	0	0	0	0	0	0	3	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle12	Tweedle12	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	2.3	7.8	8.6	3.9	8.2	1.2	2	0	0	0	0	0	0	0	7	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle13	Tweedle13	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	6.1	9.0	11.5	5.0	7.2	1.8	5	0	0	0	1	0	1	0	11	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle14	Tweedle14	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	10.5	10.9	5.8	3.5	9.3	3.5	5	0	0	1	1	1	1	0	6	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle15	Tweedle15	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	5.5	14.2	4.1	2.7	5.5	1.8	1	0	0	0	1	1	1	0	5	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle16	Tweedle16	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	9.0	13.3	3.9	3.9	7.0	0.8	7	0	0	0	1	0	1	0	6	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle17	Tweedle17	Dan	Drosophila ananassae	Tweedle	0.0	None	17.9	0.00047	-17.9	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.8	14.8	8.7	3.0	8.4	1.5	0	0	0	0	1	0	2	1	10	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle18	Tweedle18	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	2.2	13.0	8.7	3.9	5.6	2.6	0	0	0	0	0	0	2	0	6	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle19	Tweedle19	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	3	moderate_CPH_feature_support	7.6	11.4	7.0	7.3	4.4	2.9	4	1	0	1	8	1	0	0	3	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle2	Tweedle2	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	6	strong_CPG_feature_support	3	moderate_CPH_feature_support	32.9	4.5	8.0	3.8	3.8	1.4	31	12	0	18	3	1	0	0	4	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle20	Tweedle20	Dan	Drosophila ananassae	Tweedle	0.0	None	5.7	2.5	-5.7	CPH	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	5.3	20.8	8.2	4.5	5.3	0.4	3	0	0	1	1	0	5	0	16	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle21	Tweedle21	Dan	Drosophila ananassae	Tweedle	40.7	4e-11	0.0	None	40.7	CPG	4	moderate_CPG_feature_support	0	no_CPH_feature_support	15.9	10.8	3.7	2.7	5.1	1.0	7	2	0	3	1	0	0	0	2	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle22	Tweedle22	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	6.1	19.5	7.3	3.8	5.3	1.1	2	0	0	0	1	0	3	0	10	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle23	Tweedle23	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	6.9	18.7	7.3	3.7	4.9	1.2	3	0	0	0	1	0	4	0	10	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle24	Tweedle24	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	9.1	18.2	5.2	4.3	4.3	0.4	3	0	0	0	1	0	2	1	4	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle25	Tweedle25	Dan	Drosophila ananassae	Tweedle	16.1	0.0014	0.0	None	16.1	CPG	3	moderate_CPG_feature_support	2	weak_CPH_feature_support	18.3	12.1	4.2	2.4	4.5	1.0	13	0	0	10	1	1	0	0	4	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle26	Tweedle26	Dan	Drosophila ananassae	Tweedle	31.1	3.7e-08	0.0	None	31.1	CPG	3	moderate_CPG_feature_support	2	weak_CPH_feature_support	17.8	11.7	4.3	2.5	5.7	1.1	13	0	0	10	1	1	0	0	3	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle27	Tweedle27	Dan	Drosophila ananassae	Tweedle	0.0	None	17.3	0.00072	-17.3	CPH	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	8.3	16.2	4.4	4.4	6.1	1.8	5	0	0	0	3	0	2	0	5	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle28	Tweedle28	Dan	Drosophila ananassae	Tweedle	19.9	9.8e-05	0.0	None	19.9	CPG	4	moderate_CPG_feature_support	4	moderate_CPH_feature_support	16.3	13.4	4.3	2.5	5.8	1.1	14	1	0	7	1	1	1	1	6	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle3	Tweedle3	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	5	strong_CPH_feature_support	4.2	11.0	24.6	7.3	8.9	2.6	1	0	0	0	4	0	1	0	15	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle4	Tweedle4	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	10.1	11.9	5.8	4.9	11.6	1.7	6	0	0	0	2	0	1	0	8	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle6	Tweedle6	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	3	moderate_CPH_feature_support	12.1	7.2	8.7	5.8	4.3	1.9	5	1	0	1	1	0	0	0	6	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle7	Tweedle7	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	4.9	11.2	11.2	5.8	6.8	2.9	1	0	0	0	1	0	3	0	9	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle8	Tweedle8	Dan	Drosophila ananassae	Tweedle	17.9	0.00039	0.0	None	17.9	CPG	4	moderate_CPG_feature_support	1	weak_CPH_feature_support	15.1	9.1	4.9	5.5	6.8	2.3	11	0	0	3	6	1	2	0	8	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dan_Tweedle9	Tweedle9	Dan	Drosophila ananassae	Tweedle	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	5	strong_CPH_feature_support	3.1	11.8	23.6	6.7	7.2	1.5	0	0	0	0	6	0	1	1	15	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dci_CP7	CP7	Dci	Diaphorina citri	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	4.6	20.5	19.2	12.6	6.0	3.3	0	0	0	0	1	0	0	0	18	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dci_CP8	CP8	Dci	Diaphorina citri	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	6	strong_CPH_feature_support	8.9	13.9	10.8	12.4	11.6	0.8	1	0	0	0	7	0	0	0	14	10	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPF1	CPF1	Dgr	Drosophila grimshawi	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	3.8	11.2	8.1	8.8	11.9	10.0	0	0	0	0	1	0	2	2	7	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPF2	CPF2	Dgr	Drosophila grimshawi	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.0	22.7	10.4	8.2	14.5	4.1	0	0	0	0	1	1	13	11	25	10	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPF3	CPF3	Dgr	Drosophila grimshawi	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.9	22.1	10.8	9.3	16.7	2.5	1	0	0	0	1	0	10	9	17	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPLCG1	CPLCG1	Dgr	Drosophila grimshawi	CPLCG	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	6.3	26.8	12.6	0.8	18.9	3.9	0	0	0	0	0	2	2	2	9	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPLCG2	CPLCG2	Dgr	Drosophila grimshawi	CPLCG	0.0	None	0.0	None	0.0	no_hit	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	19.9	24.0	6.2	1.4	11.6	5.5	5	0	0	0	0	5	2	0	8	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPLCG3	CPLCG3	Dgr	Drosophila grimshawi	CPLCG	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	8.1	25.2	11.1	1.5	14.1	5.2	0	0	0	0	0	2	1	1	10	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_10	CPR_Uncharacterized_10	Dgr	Drosophila grimshawi	CPR	0.0	None	15.1	0.0032	-15.1	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.5	27.4	9.5	8.5	11.9	6.0	0	0	0	0	1	0	9	9	15	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_100	CPR_Uncharacterized_100	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.6	4.2	8.5	5.2	2.8	0.0	0	0	0	0	0	0	0	0	2	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_102	CPR_Uncharacterized_102	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.2	9.4	0.7	4.3	10.1	4.3	0	0	0	0	0	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_103	CPR_Uncharacterized_103	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.2	8.8	4.8	4.0	8.8	2.4	0	0	0	0	0	0	1	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_104	CPR_Uncharacterized_104	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	5.3	8.7	5.3	1.9	8.7	0.4	2	0	0	0	0	0	0	0	1	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_105	CPR_Uncharacterized_105	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	10.4	13.0	10.4	7.8	2.6	1.3	0	0	0	0	1	0	1	0	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_106	CPR_Uncharacterized_106	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	3.4	8.2	7.5	5.5	8.2	5.5	0	0	0	0	2	1	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_108	CPR_Uncharacterized_108	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	6.9	5.9	5.0	5.0	5.9	6.9	1	0	0	0	0	1	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_109	CPR_Uncharacterized_109	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	4.6	11.3	3.3	4.0	6.0	4.6	0	0	0	0	1	0	0	0	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_11	CPR_Uncharacterized_11	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	3.6	24.1	7.8	7.2	12.7	5.4	0	0	0	0	1	0	7	7	10	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_110	CPR_Uncharacterized_110	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	5	strong_CPH_feature_support	6.6	9.5	9.5	6.6	8.0	3.6	0	0	0	0	2	1	1	1	4	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_113	CPR_Uncharacterized_113	Dgr	Drosophila grimshawi	CPR	0.0	None	24.5	4.2e-06	-24.5	CPH	3	moderate_CPG_feature_support	6	strong_CPH_feature_support	11.4	22.4	6.6	4.7	8.5	15.1	8	0	0	1	4	16	1	1	6	10	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_115	CPR_Uncharacterized_115	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	5.8	10.0	4.1	6.2	9.1	2.1	1	0	0	0	3	1	0	0	3	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_116	CPR_Uncharacterized_116	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	8.6	7.6	7.6	3.2	1.6	2.7	0	0	0	0	0	1	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_119	CPR_Uncharacterized_119	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	5	strong_CPH_feature_support	8.6	18.5	19.0	8.6	5.2	6.9	1	0	0	0	4	3	1	0	23	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_12	CPR_Uncharacterized_12	Dgr	Drosophila grimshawi	CPR	0.0	None	3.9	8.9	-3.9	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.1	20.4	10.5	3.1	16.8	1.0	0	0	0	0	0	1	5	1	15	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_120	CPR_Uncharacterized_120	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	0	no_CPH_feature_support	15.4	6.4	1.3	4.7	6.8	21.8	5	0	0	0	4	24	1	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_121	CPR_Uncharacterized_121	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	2	weak_CPH_feature_support	6.8	9.7	2.9	9.7	5.8	1.0	0	0	0	0	3	0	1	1	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_122	CPR_Uncharacterized_122	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	7	strong_CPH_feature_support	4.0	16.7	10.6	5.2	11.8	1.7	2	0	0	0	3	0	6	4	20	12	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_127	CPR_Uncharacterized_127	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	8.7	8.1	14.8	6.4	5.7	2.0	2	0	0	0	5	0	0	0	7	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_13	CPR_Uncharacterized_13	Dgr	Drosophila grimshawi	CPR	0.0	None	7.5	0.69	-7.5	CPH	0	no_CPG_feature_support	6	strong_CPH_feature_support	4.8	16.3	7.5	5.4	15.6	5.4	0	0	0	0	0	2	2	2	3	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_133	CPR_Uncharacterized_133	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.4	32.7	13.8	4.4	9.4	0.3	0	0	0	0	1	0	27	13	35	15	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_14	CPR_Uncharacterized_14	Dgr	Drosophila grimshawi	CPR	0.0	None	8.6	0.32	-8.6	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	4.8	24.6	9.6	6.0	13.2	1.2	0	0	0	0	2	0	7	3	10	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_15	CPR_Uncharacterized_15	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	7.4	12.8	4.3	5.3	11.7	2.1	0	0	0	0	2	1	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_19	CPR_Uncharacterized_19	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.7	5.1	2.2	5.1	8.7	2.2	0	0	0	0	2	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_2	CPR_Uncharacterized_2	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	7.2	7.2	13.6	8.5	3.0	3.0	0	0	0	0	2	1	0	0	9	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dgr_CPR_Uncharacterized_20	CPR_Uncharacterized_20	Dgr	Drosophila grimshawi	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.8	8.8	4.4	5.3	6.1	2.6	0	0	0	0	2	0	1	1	3	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
